ID,Molecule ChEMBL ID,Molecular Weight,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50
822,CHEMBL63354,406.42,Cc1ccc(N2CCN(Cc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)CC2)cc1,IC50,=',22.1,nM,"8,655,607,726"
823,CHEMBL184104,341.37,O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32,IC50,=',22.4,nM,"8,649,751,982"
824,CHEMBL3964994,611.73,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc(C)c(C)c(=O)[nH]3)CC2)cc1,IC50,=',22.56,nM,"8,646,660,905"
825,CHEMBL3105408,632.46,C=CCN1CCCC(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)C1,IC50,=',22.6,nM,"8,645,891,561"
826,CHEMBL2407978,294.35,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)cc1,IC50,=',23,nM,"8,638,272,164"
827,CHEMBL4169012,438.53,N#Cc1ccccc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,IC50,=',23,nM,"8,638,272,164"
828,CHEMBL289198,424.49,C[N+](C)(C)CC(=O)Nc1ccc2nc(O)c3ccccc3c2c1.[Cl-],IC50,=',23,nM,"8,638,272,164"
829,CHEMBL3952089,328.42,O=c1[nH]nc2c3c(cccc13)NC1=C2CCCC1,IC50,=',23,nM,"8,638,272,164"
830,CHEMBL4447698,297.36,C[C@]1(c2nc3c(C(N)=O)c(F)ccc3[nH]2)CCCN1,IC50,=',23,nM,"8,638,272,164"
831,CHEMBL380488,379.89,O=C1NCc2c1c1c(c3[nH]c4ccc(Cl)cc4c23)CCC1,IC50,=',23,nM,"8,638,272,164"
832,CHEMBL3092521,480.59,CC[C@@H](CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,IC50,=',23,nM,"8,638,272,164"
833,CHEMBL3649795,355.38,COc1cc(CN(C)C2CCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',23,nM,"8,638,272,164"
834,CHEMBL2323545,297.36,N#Cc1ccc(-c2cnc3cccc(C(N)=O)c3n2)cc1,IC50,=',23,nM,"8,638,272,164"
835,CHEMBL4166463,363.44,O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccsc12,IC50,=',23,nM,"8,638,272,164"
836,CHEMBL4867555,376.46,Cc1ccc(CN2CCN(Cc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)CC2)cc1,IC50,=',23,nM,"8,638,272,164"
837,CHEMBL4874589,360.42,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nc3ccccc32)C1,IC50,=',23,nM,"8,638,272,164"
838,CHEMBL4466835,454.55,CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2[N+](=O)[O-])C1,IC50,=',23,nM,"8,638,272,164"
839,CHEMBL594215,243.24,O=c1[nH]c2c(nc3ncccn32)c2ccccc12,IC50,=',24,nM,"8,619,788,758"
840,CHEMBL595927,517.36,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccc1Cl,IC50,=',24,nM,"8,619,788,758"
841,CHEMBL204440,237.26,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CC2CCCNC2C1,IC50,=',24,nM,"8,619,788,758"
842,CHEMBL84741,237.26,O=C(c1cc2[nH]c(=O)c3ccccc3n2n1)N1CCCC(CN2CCOCC2)C1,IC50,=',24,nM,"8,619,788,758"
843,CHEMBL480429,453.51,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(Cc2ccccc2)CC1,IC50,=',24,nM,"8,619,788,758"
844,CHEMBL4208996,472.96,Oc1nc(CCCN2CC=C(c3ccc(C(F)(F)F)cc3)CC2)nc2ccccc12,IC50,=',24,nM,"8,619,788,758"
845,CHEMBL3963547,271.71,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(CC(F)(F)F)CC3)nc12,IC50,=',24,nM,"8,619,788,758"
846,CHEMBL3593995,243.24,CN(C)CCOc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',24,nM,"8,619,788,758"
847,CHEMBL4095862,450.51,Cn1nccc1C1Nc2cc(F)cc3c(=O)[nH]nc(c23)C1c1ncnn1C,IC50,=',24.41,nM,"8,612,432,221"
848,CHEMBL3644571,347.38,O=C1NN=C2CN(C(=O)C3(c4ccccc4)CC3)Cc3[nH]c4cc(F)cc1c4c32,IC50,=',24.5,nM,"8,610,833,916"
849,CHEMBL4175833,468.44,CC(C)(C)OC(=O)N1CCC2(CC1)CCN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2,IC50,=',24.77,nM,"8,606,073,993"
850,CHEMBL4863798,379.39,NC(=O)c1cccc2[nH]c(C(=O)N3C[C@H]4CCCN[C@H]4C3)nc12,IC50,=',24.9,nM,"8,603,800,653"
851,CHEMBL3939009,451.51,O=C(CN1CCC(C(=O)c2ccc3c(c2)CCO3)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,IC50,=',25,nM,"8,602,059,991"
852,CHEMBL2407972,451.51,CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,IC50,=',25,nM,"8,602,059,991"
853,CHEMBL3644600,401.49,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(S(=O)(=O)c3ccccc3)CC1)N2,IC50,=',25,nM,"8,602,059,991"
854,CHEMBL1090020,374.43,O=c1[nH]c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2c2c1CSCC2,IC50,=',25,nM,"8,602,059,991"
855,CHEMBL539986,310.4,CC(C)Cc1cc2[nH]c(=O)c3ccccc3n2n1,IC50,=',25,nM,"8,602,059,991"
856,CHEMBL4750148,344.42,COC1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)C1,IC50,=',25,nM,"8,602,059,991"
857,CHEMBL494721,581.22,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)N2CCOCC2)CC1,IC50,=',25,nM,"8,602,059,991"
858,CHEMBL3644778,403.46,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCCC(O)C3)cc1-2,IC50,=',25,nM,"8,602,059,991"
859,CHEMBL123978,341.42,COc1cccc(C(N)=O)c1,IC50,=',25,nM,"8,602,059,991"
860,CHEMBL603318,424.91,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccccc1Cl,IC50,=',25,nM,"8,602,059,991"
861,CHEMBL595236,316.31,COc1cccc(CC(=O)N2CCc3cccc4c3C2CNC4=O)c1,IC50,=',25,nM,"8,602,059,991"
862,CHEMBL3644585,344.48,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccccc1)N2,IC50,=',25,nM,"8,602,059,991"
863,CHEMBL3983859,540.63,O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cc(F)cc1c4c32,IC50,=',25,nM,"8,602,059,991"
864,CHEMBL383578,405.5,Cc1nc(-c2ccccc2)sc1C(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,IC50,=',25,nM,"8,602,059,991"
865,CHEMBL589575,342.4,CN(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,=',25,nM,"8,602,059,991"
866,CHEMBL3895581,451.51,Cn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,IC50,=',25,nM,"8,602,059,991"
867,CHEMBL363307,403.46,Cc1nc(O)c2c(Cl)cccc2n1,IC50,=',25,nM,"8,602,059,991"
868,CHEMBL2237216,342.4,O=C(NCCN1CCN(c2ccccc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,IC50,=',25,nM,"8,602,059,991"
869,CHEMBL3605967,487.58,CC(C)(C)OC(=O)NC1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,IC50,=',25,nM,"8,602,059,991"
870,CHEMBL325336,405.45,CC(C)CCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,IC50,=',25,nM,"8,602,059,991"
871,CHEMBL2323218,357.43,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCN(C(=O)C3CC3)CC2)C1,IC50,=',25,nM,"8,602,059,991"
872,CHEMBL3963289,413.44,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc34)c2)oc2cc(O)cc(O)c12,IC50,=',25,nM,"8,602,059,991"
873,CHEMBL2425810,406.92,Oc1nc2c(c3ccccc13)Cc1ccccc1-2,IC50,=',25,nM,"8,602,059,991"
874,CHEMBL4444671,357.43,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)cc1,IC50,=',25,nM,"8,602,059,991"
875,CHEMBL4575275,372.47,O=C1N(CCO)c2cccc(Cl)c2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,IC50,=',25,nM,"8,602,059,991"
876,CHEMBL2440672,362.41,O=C1N[C@@H]2N(Cc3ccccc3C23CCOCC3)c2ccccc21,IC50,=',25.6,nM,"8,591,760,035"
877,CHEMBL597313,362.41,CNC1(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c(C)c4C)ccc3F)CC2)CCCC1,IC50,=',25.6,nM,"8,591,760,035"
878,CHEMBL550787,262.29,O=c1[nH]c2cc(-c3cccs3)nn2c2ccccc12,IC50,=',25.8,nM,"8,588,380,294"
879,CHEMBL1652711,291.31,O=C(NC1CNC(=O)c2ccccc21)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,IC50,=',25.8,nM,"8,588,380,294"
880,CHEMBL251029,379.89,O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2c(Cl)cccc12,IC50,=',26,nM,"8,585,026,652"
881,CHEMBL3663640,356.47,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCCC2)CC1,IC50,=',26,nM,"8,585,026,652"
882,CHEMBL3763164,375.47,CC(C)c1ccc(C2c3n[nH]c(=O)c4cccc(c34)NC2c2ccc(CN(C)C)cc2)cc1,IC50,=',26,nM,"8,585,026,652"
883,CHEMBL597339,451.48,O=C(c1cc(Cc2c[nH]c(=O)c3cccn23)ccc1F)N1CCCNCC1,IC50,=',26,nM,"8,585,026,652"
884,CHEMBL204132,406.47,COCCN(C)Cc1cc(OC)c2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',26,nM,"8,585,026,652"
885,CHEMBL359767,291.35,Cc1ccc(Cl)cc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,IC50,=',26,nM,"8,585,026,652"
886,CHEMBL4562749,379.89,NC(=O)c1cccc2c1O/C(=C\c1cccc(-c3nn[nH]n3)c1)C2=O,IC50,=',26,nM,"8,585,026,652"
887,CHEMBL4105422,323.37,NC(=O)c1ccc(Oc2ccc(C=O)cc2)cc1,IC50,=',26,nM,"8,585,026,652"
888,CHEMBL2323534,455.47,CC(C)C(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',26.92,nM,"8,569,924,944"
889,CHEMBL3644616,396.42,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(C)c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,IC50,=',26.95,nM,"856,944,123"
890,CHEMBL4848360,452.54,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc4[nH]ccc4c3)nc12,IC50,=',27,nM,"8,568,636,236"
891,CHEMBL4592544,442.48,CN(C)Cc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,IC50,=',27,nM,"8,568,636,236"
892,CHEMBL3696942,456.5,O=C(O)c1ccc2c(c1)nc(OCCCO)c1ccccc12,IC50,=',27,nM,"8,568,636,236"
893,CHEMBL108316,355.44,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncncn2)CC1,IC50,=',27,nM,"8,568,636,236"
894,CHEMBL4076155,291.35,NC(=O)c1cccc2[nH]c(C(=O)N3CCNCC3)nc12,IC50,=',27,nM,"8,568,636,236"
895,CHEMBL3764188,452.54,Cn1nccc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,IC50,=',27,nM,"8,568,636,236"
896,CHEMBL3948244,331.44,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CC2CO2)C1,IC50,=',27,nM,"8,568,636,236"
897,CHEMBL2323223,297.36,CC(=O)Oc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,IC50,=',27,nM,"8,568,636,236"
898,CHEMBL3291335,309.37,CC(C)NCCc1c[nH]c2ccc3c(c12)CCNC3=O,IC50,=',27,nM,"8,568,636,236"
899,CHEMBL596354,316.36,O=C(NCc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1)c1ccccc1,IC50,=',27,nM,"8,568,636,236"
900,CHEMBL492692,336.39,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C(=O)C2CCCO2)CC1,IC50,=',27,nM,"8,568,636,236"
901,CHEMBL3649736,455.47,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3ccc4cn[nH]c4c3)nc(N3CCOCC3)n2)CC1,IC50,=',27,nM,"8,568,636,236"
902,CHEMBL4465869,309.37,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(c2ccncc2)CC1,IC50,=',27,nM,"8,568,636,236"
903,CHEMBL3605999,358.44,COc1ccnc(N2CCN(C(=O)c3cccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)c3)CC2)n1,IC50,=',27,nM,"8,568,636,236"
904,CHEMBL4446309,379.89,Cc1cccc2c(O)nc(-c3ccc(C(F)(F)F)cc3)nc12,IC50,=',27,nM,"8,568,636,236"
905,CHEMBL4075511,518.57,O=C1OC2(CCN(c3nc4c(c(=O)[nH]3)CCCC4)CC2)c2ccccc21,IC50,=',27.2,nM,"8,565,431,096"
906,CHEMBL4867855,473.49,NC(=O)c1cc(F)cc2[nH]c(-c3cc4c(s3)CNCC4)nc12,IC50,=',27.6,nM,"8,559,090,918"
907,CHEMBL3092520,337.36,C[C@@H](CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,IC50,=',28,nM,"8,552,841,969"
908,CHEMBL3105399,321.38,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CC2)CC1,IC50,=',28,nM,"8,552,841,969"
909,CHEMBL4579526,521.53,CCN1CCCC2CN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC21,IC50,=',28,nM,"8,552,841,969"
910,CHEMBL543157,316.43,C#CCOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,IC50,=',28,nM,"8,552,841,969"
911,CHEMBL3764085,327.43,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCNCC1,IC50,=',28,nM,"8,552,841,969"
912,CHEMBL4861603,482.5,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5cnc(N)nc5)nc(N5CCOCC5)n4)CC3)oc12,IC50,=',28,nM,"8,552,841,969"
913,CHEMBL4567515,388.4,CC(C)N1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,IC50,=',28.1,nM,"855,129,368"
914,CHEMBL605725,521.53,CN1CCCC(C(=O)N(C)Cc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)C1,IC50,=',28.18,nM,"8,550,059,011"
915,CHEMBL4107982,482.5,Cc1ccc2c(=O)[nH]c(CCCC(=O)N3CCC(Oc4ccc(C#N)cc4)CC3)nn12,IC50,=',28.18,nM,"8,550,059,011"
916,CHEMBL4590570,495.5,COc1cc2c(cc1OC)CN(C(=O)C1CCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC1)CC2,IC50,=',28.18,nM,"8,550,059,011"
917,CHEMBL1949847,380.4,O=c1[nH]cnc2c(F)cccc12,IC50,=',28.5,nM,"854,515,514"
918,CHEMBL3593804,271.3,CC(=O)Nc1ccccc1COc1ccc(-c2ccc(-c3nc4c(C(=O)O)cc(C)cc4[nH]3)cc2)cc1,IC50,=',28.8,nM,"8,540,607,512"
919,CHEMBL4106657,464.48,CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CCC1,IC50,=',28.84,nM,"8,540,004,744"
920,CHEMBL372989,396.42,CN1CCN(CCCS(=O)(=O)Nc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,IC50,=',28.87,nM,"8,539,553,216"
921,CHEMBL4211118,473.55,O=C(NCc1nnc(-c2cccc3c(=O)c4ccccc4c(=O)[nH]c23)o1)c1ccccc1Cl,IC50,=',29,nM,"8,537,602,002"
922,CHEMBL481793,286.37,C=Cc1cnc2c(C(N)=O)cccc2c1,IC50,=',29,nM,"8,537,602,002"
923,CHEMBL3589258,360.48,Cc1ccc(-c2cc3cnccc3c(=O)[nH]2)cc1,IC50,=',29,nM,"8,537,602,002"
924,CHEMBL4076845,436.9,CC(C)(C)CN1CCC(NC(=O)c2nc3c(C(N)=O)cc(F)cc3[nH]2)CC1,IC50,=',29,nM,"8,537,602,002"
925,CHEMBL1935259,375.38,COC(=O)[C@@H]1CCCN1CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,IC50,=',29,nM,"8,537,602,002"
926,CHEMBL3925199,361.45,COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)CC2,IC50,=',29,nM,"8,537,602,002"
927,CHEMBL3291332,424.5,Cc1c(C(=O)N2CCN(C(C)C)CC2)sc2c1[nH]c(=O)c1ccccc12,IC50,=',29,nM,"8,537,602,002"
928,CHEMBL590881,411.47,CN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,=',29,nM,"8,537,602,002"
929,CHEMBL505041,287.32,CN(C)CCn1c2c3c4c(cc(F)cc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,IC50,=',29,nM,"8,537,602,002"
930,CHEMBL197192,394.48,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1Cl,IC50,=',29,nM,"8,537,602,002"
931,CHEMBL3649751,369.49,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1Cc1ccccc1,IC50,=',29,nM,"8,537,602,002"
932,CHEMBL3944854,287.28,O=C(CCCCCCCCCCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,IC50,=',29,nM,"8,537,602,002"
933,CHEMBL4438977,502.52,C=CCSc1nnc(-c2cc3ccccc3[nH]2)n1-c1ccccc1,IC50,=',29.1,nM,"8,536,107,011"
934,CHEMBL3649717,379.42,CN1CCc2sc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2C1,IC50,=',29.5,nM,"8,530,177,984"
935,CHEMBL4533690,483.41,O=C(NC1CCN(CC2CC2)C1)c1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)ccc1F,IC50,=',29.51,nM,"8,530,030,791"
936,CHEMBL596389,203.25,Cc1cc(C)cc(COC(=O)N2CCN(Cc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)CC2)c1,IC50,=',29.8,nM,"8,525,783,736"
937,CHEMBL1949843,526.51,O=C(c1ccco1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,IC50,=',29.8,nM,"8,525,783,736"
938,CHEMBL3649760,304.37,CC1(C)CC2=NN(CCO)C(=O)c3cccc4c3c2c(n4CCO)C1,IC50,=',29.8,nM,"8,525,783,736"
939,CHEMBL3740897,500.46,C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,IC50,<',30,nM,"8,522,878,745"
940,CHEMBL110115,439.44,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(OC(F)F)cc1,IC50,=',30,nM,"8,522,878,745"
941,CHEMBL4460296,252.28,NC(=O)c1cccc2c1O/C(=C\c1ccc(S(=O)(=O)N3CCN(c4ncccn4)CC3)cc1)C2=O,IC50,=',30,nM,"8,522,878,745"
942,CHEMBL3663656,341.21,NC(=O)c1cccc2[nH]n(C3CCN(CC4CC=CCC4)CC3)c(=O)c12,IC50,=',30,nM,"8,522,878,745"
943,CHEMBL194482,379.42,O=c1[nH]c2ccc(CCCN3CC=C(c4ccccc4)CC3)cc2c2ccccc12,IC50,=',30,nM,"8,522,878,745"
944,CHEMBL479635,351.36,NC(=O)c1cccc2cc(-c3cccc(C(F)(F)F)c3)cnc12,IC50,=',30,nM,"8,522,878,745"
945,CHEMBL246565,493.54,NC(CCCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1)C(=O)O.O=C(O)C(F)(F)F,IC50,=',30,nM,"8,522,878,745"
946,CHEMBL3644611,345.83,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3ccc(-c4ccccc4)cc3)CC1)N2,IC50,=',30,nM,"8,522,878,745"
947,CHEMBL558645,252.28,O=C(CN1CCOCC1)NCCc1c[nH]c2ccc3c(c12)CCNC3=O,IC50,=',30,nM,"8,522,878,745"
948,CHEMBL3416132,465.53,O=C1NCCc2ccc(Cl)cc21,IC50,=',30,nM,"8,522,878,745"
949,CHEMBL569363,375.45,O=C1NCCc2c1ccc1[nH]cc(CCNCc3cn[nH]c3)c21,IC50,=',30,nM,"8,522,878,745"
950,CHEMBL1935258,363.42,CN(CC(=O)O)CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4.O=C(O)C(F)(F)F,IC50,=',30,nM,"8,522,878,745"
951,CHEMBL3092541,314.26,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H]1CCc2ccccc21,IC50,=',30,nM,"8,522,878,745"
952,CHEMBL397773,317.41,N=C(N)Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',30,nM,"8,522,878,745"
953,CHEMBL382950,424.43,COc1ccc(-n2cc(C(=O)Nc3cccc(Cc4nnc(O)c5ccccc45)c3)c(C)n2)cc1,IC50,=',30,nM,"8,522,878,745"
954,CHEMBL3928915,465.42,O=C(CN1CCC(C(=O)c2ccc(OCC3CC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,IC50,=',30,nM,"8,522,878,745"
955,CHEMBL4286249,464.48,CC(C)(C)[C@@H]1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,IC50,=',30,nM,"8,522,878,745"
956,CHEMBL597117,483.41,CN(C)CC(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,=',30,nM,"8,522,878,745"
957,CHEMBL195966,377.45,CN1CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C(=O)C1,IC50,=',30,nM,"8,522,878,745"
958,CHEMBL421646,283.72,O=c1[nH]c(=O)c2ccccc2[nH]1,IC50,=',30,nM,"8,522,878,745"
959,CHEMBL3644588,421.95,O=C(CN1CCC(c2noc3cc(F)ccc23)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,IC50,=',30,nM,"8,522,878,745"
960,CHEMBL610491,376.46,O=C(NCCN1CCCCC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,IC50,=',30,nM,"8,522,878,745"
961,CHEMBL3317913,457.56,O=c1[nH]c(=O)n(CCCCN2CC=C(c3ccccc3)CC2)c2cccc(F)c12,IC50,=',30,nM,"8,522,878,745"
962,CHEMBL3765125,311.35,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(c2ncccn2)CC1,IC50,=',30,nM,"8,522,878,745"
963,CHEMBL110682,366.31,CNC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c(C)c3C)ccc2F)CC1,IC50,=',30,nM,"8,522,878,745"
964,CHEMBL4289750,357.37,NC(=O)c1cc(F)cc(F)c1OCc1ccc(F)c(C(=O)N2CCNCC2)c1,IC50,=',30,nM,"8,522,878,745"
965,CHEMBL492470,263.26,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,IC50,=',30,nM,"8,522,878,745"
966,CHEMBL4165586,450.54,CN1CCC(CNC(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1,IC50,=',30,nM,"8,522,878,745"
967,CHEMBL4170490,403.5,CCNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',30,nM,"8,522,878,745"
968,CHEMBL4281379,355.38,COC(=O)C1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,IC50,=',30,nM,"8,522,878,745"
969,CHEMBL4514589,321.34,CN1CCN(Cc2ccc3c4c(c(=O)[nH]c3c2)CCCN4)CC1,IC50,=',30,nM,"8,522,878,745"
970,CHEMBL3955636,320.4,CCCN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1,IC50,=',30,nM,"8,522,878,745"
971,CHEMBL4516906,412.45,C[C@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,IC50,=',30,nM,"8,522,878,745"
972,CHEMBL4446105,465.42,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(nnc4C(F)F)C3)cc1)C2=O,IC50,=',30.2,nM,"8,519,993,057"
973,CHEMBL589257,380.38,Oc1nc2ccccc2c2ncccc12,IC50,=',30.3,nM,"8,518,557,371"
974,CHEMBL4784468,348.41,O=c1[nH]nc2c3c(cccc13)NC1=C2CCNC1,IC50,=',30.5,nM,"8,515,700,161"
975,CHEMBL5094021,472.54,CCOC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,IC50,=',30.6,nM,"8,514,278,574"
976,CHEMBL1094968,349.44,CN(C)CCN(C)Cc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,IC50,=',31,nM,"8,508,638,306"
977,CHEMBL590058,378.41,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCCC1,IC50,=',31,nM,"8,508,638,306"
978,CHEMBL4173393,297.36,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(C1)CN(C(=O)C1CC1)C2,IC50,=',31,nM,"8,508,638,306"
